466.9664 4.9254472E-11
465.5162 4.8688588E-11
464.0750 4.8117739E-11
462.6427 4.7596069E-11
461.2192 4.7118007E-11
459.8044 4.6653941E-11
458.3982 4.6210646E-11
457.0006 4.5806716E-11
455.6116 4.5401221E-11
454.2310 4.4917733E-11
452.8587 4.4348334E-11
451.4946 4.3789951E-11
450.1388 4.3342135E-11
448.7911 4.3015917E-11
447.4514 4.2776303E-11
446.1198 4.2628744E-11
444.7959 4.2589189E-11
443.4799 4.2575620E-11
442.1718 4.2409135E-11
440.8712 4.1971718E-11
439.5783 4.1335216E-11
438.2931 4.0704322E-11
437.0152 4.0249110E-11
435.7448 4.0005724E-11
434.4818 3.9894470E-11
433.2261 3.9787781E-11
431.9775 3.9570219E-11
430.7363 3.9191893E-11
429.5021 3.8687158E-11
428.2750 3.8132247E-11
427.0547 3.7585310E-11
425.8415 3.7084450E-11
424.6352 3.6695692E-11
423.4357 3.6515395E-11
422.2429 3.6604889E-11
421.0568 3.6943757E-11
419.8774 3.7454945E-11
418.7045 3.8046982E-11
417.5382 3.8614986E-11
416.3784 3.9039209E-11
415.2250 3.9238800E-11
414.0780 3.9233266E-11
412.9373 3.9129387E-11
411.8028 3.9059755E-11
410.6746 3.9151498E-11
409.5525 3.9541211E-11
408.4366 4.0364576E-11
407.3268 4.1723510E-11
406.2228 4.3691349E-11
405.1249 4.6319133E-11
404.0329 4.9537732E-11
402.9468 5.2971374E-11
401.8665 5.5915161E-11
400.7921 5.7637877E-11
399.7233 5.7817705E-11
398.6602 5.6724667E-11
397.6027 5.5004556E-11
396.5509 5.3297325E-11
395.5045 5.1992619E-11
394.4638 5.1202528E-11
393.4284 5.0854189E-11
392.3985 5.0805478E-11
391.3739 5.0953630E-11
390.3547 5.1301966E-11
389.3409 5.1930630E-11
388.3322 5.2913101E-11
387.3288 5.4245285E-11
386.3304 5.5842875E-11
385.3374 5.7591501E-11
384.3493 5.9407701E-11
383.3663 6.1267630E-11
382.3883 6.3150055E-11
381.4153 6.4930075E-11
380.4473 6.6332426E-11
379.4841 6.7027849E-11
378.5258 6.6814970E-11
377.5724 6.5721262E-11
376.6237 6.3967581E-11
375.6797 6.1846736E-11
374.7405 5.9625964E-11
373.8061 5.7492785E-11
372.8762 5.5535843E-11
371.9509 5.3771702E-11
371.0303 5.2201091E-11
370.1141 5.0837091E-11
369.2025 4.9695185E-11
368.2954 4.8777503E-11
367.3927 4.8076244E-11
366.4944 4.7583059E-11
365.6006 4.7263558E-11
364.7110 4.7051030E-11
363.8258 4.6865518E-11
362.9448 4.6657601E-11
362.0682 4.6391075E-11
361.1957 4.6022446E-11
360.3275 4.5530708E-11
359.4634 4.4948524E-11
358.6034 4.4334831E-11
357.7476 4.3718581E-11
356.8958 4.3094306E-11
356.0480 4.2479686E-11
355.2043 4.1909823E-11
354.3646 4.1391866E-11
353.5288 4.0903319E-11
352.6970 4.0432102E-11
